Job Title,Industry,Job Status,AI Impact Level,Median Salary (USD),Required Education,Experience Required (Years),Job Openings (2024),Projected Openings (2030),Remote Work Ratio (%),Automation Risk (%),Location,Gender Diversity (%),Has_Outlier,Job Title_Encoded,Industry_Encoded,Job Status_Encoded,AI Impact Level_Encoded,Required Education_Encoded,Location_Encoded,Median Salary (USD)_Normalized,Experience Required (Years)_Normalized,Job Openings (2024)_Normalized,Projected Openings (2030)_Normalized,Remote Work Ratio (%)_Normalized,Automation Risk (%)_Normalized,Gender Diversity (%)_Normalized
Medical physicist,Manufacturing,Decreasing,Moderate,99507.45,Associate Degree,7,2069,9227,43.28,48.59,Canada,44.42,False,372,5,0,2,0,2,0.27280126168022806,-0.5034889527982885,-1.0383363584236964,1.448727588532081,-0.22634760909567359,-0.05439963298903118,-0.3218443253204515
"Sound technician, broadcasting/film/video",Manufacturing,Increasing,High,34462.84,Master’s Degree,9,3059,8334,81.61,48.42,Canada,28.83,False,553,5,1,0,3,2,-1.6174017991723926,-0.17348734516146969,-0.6922989030353244,1.1371981685644326,1.0969185726956772,-0.060311769663024074,-1.2243370552562634
Warden/ranger,Education,Increasing,Low,34383.68,PhD,12,5490,7406,18.87,30.2,Germany,64.96,False,630,0,1,1,4,4,-1.6197021969193708,0.32151506629375864,0.1574152929739002,0.8134587489339986,-1.0690537791328996,-0.6939537120168444,0.8671999769811243
"Engineer, technical sales",Healthcare,Increasing,Moderate,118449.9,Bachelor’s Degree,14,5685,990,30.38,14.52,USA,53.27,False,221,3,1,2,1,7,0.8232708081968068,0.6515166739305776,0.22557418570191287,-1.4248086178212434,-0.6716941717126427,-1.239261377006301,0.19047515254561234
Holiday representative,Healthcare,Increasing,Low,44401.98,PhD,5,4997,8902,29.61,49.02,Canada,77.13,False,294,3,1,1,4,2,-1.3285693678572885,-0.8334905604351075,-0.014904369153844643,1.3353490202347844,-0.6982768735122602,-0.03944540493128461,1.5717116205551351
Acupuncturist,Entertainment,Decreasing,Low,82357.45,Master’s Degree,19,2174,234,21.75,17.28,UK,62.93,False,9,1,0,1,3,6,-0.2255795033612172,1.4765206930226247,-1.0016354161855356,-1.688544610537416,-0.96962756980446,-1.1432760992403,0.7496848877078919
Museum/gallery conservator,Entertainment,Increasing,Low,125245.91,Bachelor’s Degree,5,3761,2021,49.16,15.45,China,79.74,False,389,1,1,1,1,3,1.0207635582276706,-0.8334905604351075,-0.4469268892144788,-1.065136913468897,-0.023352431716776218,-1.2069185116721053,1.7228024496207202
Patent examiner,Finance,Decreasing,Moderate,91522.85,Associate Degree,4,3001,4431,88.97,29.16,Germany,61.12,False,424,2,0,2,0,4,0.04076796392221526,-0.9984913642535169,-0.7125718044621179,-0.22439122240279147,1.3510077743128004,-0.7301220775518594,0.6449054238731375
Ceramics designer,Entertainment,Decreasing,Low,138667.62,High School,6,2609,2446,91.91,99.04,China,33.03,False,83,1,0,1,2,3,1.4107998321614557,-0.6684897566166981,-0.8495886554845844,-0.9168726318493556,1.452505363002249,1.700113868204725,-0.9812023877944025
"Pilot, airline",Healthcare,Increasing,Low,77214.38,High School,9,4527,649,50.0,46.64,Germany,30.82,False,439,3,1,1,2,4,-0.3750376468750191,-0.17348734516146969,-0.1791847772675162,-1.5437689002500992,0.005646879337352116,-0.12221531836718438,-1.1091375342445722
Insurance account manager,Finance,Decreasing,Moderate,117862.29,High School,12,8829,5650,21.96,36.59,Germany,73.21,False,319,2,0,2,2,4,0.806194801121238,0.32151506629375864,1.3245052561474095,0.2008656229953756,-0.9623777420409279,-0.4717269276238195,1.344785930924065
"Teacher, adult education",Transportation,Increasing,Low,52304.55,Master’s Degree,11,9081,3934,39.85,12.65,Canada,36.66,False,584,7,1,1,3,2,-1.0989198703416283,0.1565142624753492,1.412587517518995,-0.39777321761434936,-0.34476146256669715,-1.3042948804202223,-0.7710645680595088
"Engineer, biomedical",Transportation,Increasing,High,47465.83,Associate Degree,1,9252,3331,80.67,37.88,UK,27.65,False,198,7,1,0,0,6,-1.239533571532377,-1.4934937757087452,1.4723576234497138,-0.608134068947487,1.0644669627065337,-0.42686424345057983,-1.2926463189717385
Warehouse manager,Entertainment,Decreasing,High,32683.35,Associate Degree,2,135,3175,94.68,18.59,China,53.26,False,631,1,0,0,0,3,-1.6691139617137103,-1.3284929718903358,-1.7143327611722938,-0.6625557817301893,1.5481340435021724,-1.0977178695760021,0.18989626048022668
Wellsite geologist,Education,Decreasing,Moderate,79291.82,High School,19,5623,7134,64.25,46.09,China,67.63,False,636,0,0,2,2,3,-0.3146670266693222,1.4765206930226247,0.20390315314223706,0.7185696086974921,0.49759947757702727,-0.14134281937127874,1.0217641584390216
Regulatory affairs officer,Healthcare,Decreasing,Moderate,77200.87,PhD,11,8406,5267,22.93,17.84,India,26.47,False,503,3,0,2,4,5,-0.3754302488654398,0.1565142624753492,1.176652888845105,0.0672533409711771,-0.9288904423712798,-1.1238008254906766,-1.3609555826872137
Learning disability nurse,Education,Decreasing,Low,94858.23,Master’s Degree,11,9879,5721,66.87,50.4,Brazil,61.78,False,339,0,0,1,3,1,0.1376944499924153,0.1565142624753492,1.691514678529016,0.22563447945416962,0.5880497096744273,0.008547233951715893,0.6831123001885729
IT technical support officer,Retail,Increasing,High,95071.55,Bachelor’s Degree,5,4042,6072,14.38,97.88,Canada,22.66,False,310,6,1,0,1,2,0.14389355114685523,-0.8334905604351075,-0.3487081771294964,0.3480833332152497,-1.224062001315085,1.6597722297233617,-1.5815134595990445
"Engineer, electronics",Manufacturing,Increasing,Low,112737.42,Associate Degree,5,9604,9557,86.66,1.71,Brazil,53.22,False,208,5,1,1,0,1,0.6572655514805412,-0.8334905604351075,1.5953931631433573,1.5638504424954895,1.2712596689139477,-1.6847582640289378,0.18758069221868517
"Engineer, agricultural",Transportation,Decreasing,Moderate,86200.36,Bachelor’s Degree,19,6306,8476,13.39,44.73,India,51.67,False,196,7,0,2,1,5,-0.11390414325711097,1.4765206930226247,0.44263404408189166,1.1867358814820206,-1.258239760771736,-0.18863991276322165,0.09785242208395102
Radio producer,IT,Increasing,High,139453.27,PhD,0,426,8985,45.63,60.82,Germany,44.74,False,496,4,1,0,4,4,1.4336309020188789,-1.6584945795271546,-1.6126187212551057,1.3643041622922478,-0.14521858412281483,0.3709264347929238,-0.30331977922811926
"Psychologist, counselling",Manufacturing,Increasing,Moderate,36412.32,PhD,9,9801,1793,96.23,38.83,China,77.46,False,473,5,1,2,4,3,-1.560749709736066,-0.17348734516146969,1.664251121437811,-1.1446763398436157,1.6016446769949089,-0.3938258326253259,1.5908150587128527
Recruitment consultant,Entertainment,Decreasing,Moderate,99156.54,Bachelor’s Degree,13,3925,4916,70.31,50.83,Canada,63.61,False,501,1,0,2,1,2,0.2626037809653187,0.48651587011216807,-0.38960351276630406,-0.055195512789903006,0.7068087930389523,0.023501462009462466,0.7890495481540979
"Editor, magazine features",Retail,Decreasing,Low,85321.51,Master’s Degree,16,1278,3947,42.52,53.89,UK,71.46,False,182,6,0,1,3,6,-0.1394436147064799,0.9815182815673964,-1.3148167899511733,-0.3932380748824575,-0.2525850810017895,0.12991992214133358,1.243479819481623
Investment analyst,Entertainment,Decreasing,High,124989.71,Associate Degree,13,8094,936,99.17,21.46,Brazil,70.02,False,328,1,0,0,0,1,1.013318359860113,0.48651587011216807,1.0675986604802847,-1.4436469030152557,1.7031422656843576,-0.9979070916091819,1.160119362066128
Chief of Staff,Transportation,Increasing,High,140348.41,Bachelor’s Degree,20,499,4346,92.95,92.25,Brazil,59.48,False,100,7,1,0,1,1,1.4596437625447802,1.6415214968410343,-1.5871028280800035,-0.25404407872669976,1.4884092719264082,1.4639761739905404,0.5499671251499347
IT sales professional,Manufacturing,Increasing,Low,74307.81,Associate Degree,0,6584,5892,12.34,98.41,USA,47.49,False,309,5,1,1,0,7,-0.45950287021300845,-1.6584945795271546,0.5398041578172124,0.28528904923520865,-1.2944888995893964,1.6782041852363982,-0.14412446124713896
Tour manager,Retail,Increasing,Low,122393.6,PhD,5,1869,2492,67.67,2.25,USA,56.83,False,613,6,1,1,4,7,0.9378751360740052,-0.8334905604351075,-1.108242915067812,-0.9008252037211228,0.6156681011545493,-1.6659785357703722,0.3965607278228083
"Teacher, primary school",Manufacturing,Increasing,Moderate,91833.6,PhD,10,2953,2060,94.93,60.34,Brazil,72.02,False,587,5,1,2,4,1,0.049798390903942905,-0.008486541343060247,-0.7293493780567056,-1.0515314852732214,1.5567647908397104,0.3542333430075324,1.2758977751432046
"Lecturer, higher education",Transportation,Decreasing,Moderate,138875.53,Bachelor’s Degree,2,4084,8430,16.67,88.53,Australia,67.33,False,342,7,0,2,1,0,1.4168417181591098,-1.3284929718903358,-0.3340278002342322,1.1706884533537878,-1.1450043557032354,1.334604712653756,1.0043973964774602
Materials engineer,Manufacturing,Decreasing,Low,44122.69,Bachelor’s Degree,19,7491,2805,32.15,16.18,China,65.48,False,366,5,0,1,1,3,-1.33668556400122,1.4765206930226247,0.8568303921982764,-0.7916329210224959,-0.6105884805628725,-1.1815311012484888,0.8973023643811647
Insurance claims handler,Retail,Increasing,Low,121988.23,High School,3,5574,8766,80.44,71.57,India,29.32,False,321,6,1,1,2,5,0.9260950421541886,-1.1634921680719263,0.18677604676442874,1.2879044501165313,1.0565266751559985,0.7447821362365882,-1.1959713440523796
"Therapist, occupational",Healthcare,Decreasing,High,40836.46,Associate Degree,13,5318,9802,79.79,7.92,Canada,49.25,False,610,3,0,0,0,2,-1.4321837460130071,0.48651587011216807,0.09729565425996083,1.64932044013499,1.0340867320783995,-1.4687913890554347,-0.04223945773931171
Solicitor,Transportation,Increasing,Moderate,71930.3,High School,0,2462,3113,45.9,76.93,USA,76.14,False,551,7,1,2,2,7,-0.5285935555012699,-1.6584945795271546,-0.9009699746180093,-0.6841849239899812,-0.13589737699827376,0.9311883278401274,1.5144013060819825
"Designer, industrial/product",Transportation,Decreasing,Moderate,146946.93,High School,3,958,9869,94.91,49.96,Brazil,30.45,False,161,7,0,2,2,1,1.6513974328503938,-1.1634921680719263,-1.4266672805817584,1.672693868060894,1.556074331052707,-0.0067547668515595995,-1.1305565406638314
Animal technologist,Manufacturing,Decreasing,Moderate,81713.59,PhD,20,4191,3655,99.22,27.81,India,69.3,False,36,5,0,2,4,5,-0.24429014122591608,1.6415214968410343,-0.29662779242963033,-0.495104357783413,1.7048684151518652,-0.7770713981982732,1.1184391333583805
"Accountant, chartered public finance",Manufacturing,Decreasing,Moderate,30937.47,PhD,16,6622,1421,19.56,85.52,Canada,40.64,False,5,5,0,2,4,2,-1.7198494141959586,0.9815182815673964,0.5530864035795943,-1.2744511934023672,-1.0452329164812943,1.2299251162495297,-0.5406655260361263
Holiday representative,Transportation,Decreasing,Moderate,104478.05,High School,18,4283,9404,18.51,95.76,India,67.04,False,294,7,0,2,2,5,0.41724740924378556,1.3115198892042153,-0.2644707763733372,1.5104753011124545,-1.0814820552989546,1.5860444076712161,0.9876095265812846
"Conservation officer, nature",Finance,Decreasing,High,146907.98,Master’s Degree,2,626,2539,82.73,81.02,Brazil,47.38,False,132,2,0,0,3,1,1.6502655418417433,-1.3284929718903358,-1.5427121646109903,-0.8844289184596678,1.1355843207678482,1.073427380761484,-0.15049227396637815
Learning disability nurse,Education,Decreasing,Low,95559.85,Associate Degree,20,1411,9269,55.02,4.45,UK,39.56,False,339,0,0,1,0,6,0.1580835994016505,1.6415214968410343,-1.2683289297828366,1.4633795881274239,0.1789522858751185,-1.5894685317539943,-0.6031858690977475
"Pharmacist, hospital",Manufacturing,Increasing,Moderate,141724.48,PhD,0,3345,6105,22.87,52.59,Australia,54.16,False,432,5,1,2,4,0,1.4996324983669718,-1.6584945795271546,-0.5923325270342391,0.35959561861159056,-0.930961821732289,0.08470946522256494,0.24199654636491102
Commercial horticulturist,Finance,Decreasing,Moderate,78061.84,Master’s Degree,3,7588,1184,80.25,84.12,India,29.09,False,119,2,0,2,3,5,-0.3504103720562425,-1.1634921680719263,0.8907350721706724,-1.357130333976088,1.0499673071794695,1.1812369318754714,-1.2092858615562434
Best boy,Transportation,Increasing,High,42003.04,Master’s Degree,18,1874,1568,90.78,31.09,Brazil,56.74,False,61,7,1,0,3,1,-1.39828281115108,1.3115198892042153,-1.106495251151709,-1.2231691948186671,1.4134943850365769,-0.6630019376647643,0.3913506992343401
Chief Marketing Officer,IT,Decreasing,Low,85920.43,Bachelor’s Degree,11,132,3673,16.77,85.31,USA,33.59,False,96,4,0,1,1,7,-0.12203893786691013,0.1565142624753492,-1.7153813595219556,-0.4888249293854089,-1.14155205676822,1.222621888593421,-0.9487844321328209
Chartered legal executive (England and Wales),Finance,Increasing,Moderate,60534.21,Master’s Degree,16,554,8001,8.35,47.42,UK,75.57,False,88,2,1,2,3,6,-0.8597651037625624,0.9815182815673964,-1.5678785250028717,1.0210287432013567,-1.4322356270965053,-0.0950890442159231,1.4814044583550154
"Engineer, maintenance (IT)",Finance,Decreasing,High,128369.26,High School,13,5678,4922,73.79,16.99,USA,62.15,False,212,2,0,0,2,7,1.1115284306761952,0.48651587011216807,0.22312745621936883,-0.053102369990568304,0.8269487959774836,-1.1533615088606406,0.704531306607832
Trade union research officer,Healthcare,Decreasing,Moderate,101962.54,Master’s Degree,8,3912,841,81.2,55.17,China,43.02,False,619,3,0,2,3,3,0.3441464297528578,-0.33848814897987917,-0.39414743894817156,-1.4767883306713885,1.0827641470621145,0.17443483356904438,-0.402889214474405
Printmaker,Healthcare,Decreasing,Low,51795.29,PhD,15,187,257,83.94,7.58,UK,60.39,False,450,3,0,1,4,6,-1.113719018353582,0.816517477748987,-1.6961570564448238,-1.6805208964732996,1.1773571378815326,-1.4806156624034206,0.6026463031000048
Print production planner,IT,Decreasing,Moderate,72331.49,Master’s Degree,18,3691,8515,66.29,96.28,Germany,76.97,False,449,4,0,2,3,4,-0.5169349328116501,1.3115198892042153,-0.47139418403991923,1.2003413096776963,0.5680263758513389,1.6041285904387235,1.5624493475089694
"Psychologist, forensic",Entertainment,Decreasing,Moderate,54052.99,PhD,7,2889,8476,44.47,24.61,India,21.61,False,475,1,0,2,4,5,-1.0481100239959102,-0.5034889527982885,-0.7517194761828226,1.1867358814820206,-0.18526525176899203,-0.88835867676755,-1.6422971264645096
Sales executive,Entertainment,Decreasing,High,140103.83,High School,6,5815,2988,38.96,24.8,India,26.06,False,521,1,0,0,2,5,1.4525362425731274,-0.6684897566166981,0.271013447520588,-0.7277920656427874,-0.375486923088333,-0.8817509946024992,-1.3846901573680144
Planning and development surveyor,Finance,Decreasing,High,87072.48,Master’s Degree,2,8284,5764,9.97,33.04,India,72.6,False,440,2,0,0,3,5,-0.0885602463003796,-1.3284929718903358,1.1340098892921946,0.24063533618273497,-1.376308384349258,-0.5951862522866113,1.3094735149355567
"Scientist, physiological",Transportation,Increasing,High,44364.82,High School,11,6102,9004,25.08,73.89,China,43.61,False,531,7,1,0,2,3,-1.3296492412817167,0.1565142624753492,0.37132935630489383,1.3709324478234743,-0.8546660152684518,0.8254654131993141,-0.36873458261666764
Tax adviser,IT,Increasing,High,111860.08,Master’s Degree,9,7671,6427,46.71,92.97,Australia,55.08,False,581,4,1,0,3,0,0.6317699607865785,-0.17348734516146969,0.9197462931779804,0.47192761550921963,-0.10793375562465005,1.4890158116686276,0.2952546163803664
Patent examiner,Transportation,Increasing,Moderate,116606.29,High School,1,7409,3801,54.94,63.5,India,57.65,False,424,7,1,2,2,5,0.7696953118563951,-1.4934937757087452,0.828168703974189,-0.44417121633293527,0.17619044672710607,0.4641295305946932,0.4440298771844097
Air cabin crew,Healthcare,Decreasing,Moderate,148485.91,Associate Degree,2,7830,3368,18.95,57.02,Germany,23.99,False,29,3,0,2,0,4,1.6961203500389355,-1.3284929718903358,0.9753220057100522,-0.5952263550182563,-1.0662919399848874,0.2387727914919076,-1.5045208149027887
Occupational psychologist,Healthcare,Increasing,High,141310.66,Master’s Degree,16,5691,4688,98.49,94.15,Australia,74.61,False,406,3,1,0,3,0,1.4876068465774992,0.9815182815673964,0.22767138240123636,-0.1347349391646217,1.6796666329262535,1.5300529956410487,1.425830820078019
Transport planner,Transportation,Increasing,Moderate,58950.09,PhD,11,8438,6675,71.26,87.49,Germany,75.52,False,623,7,1,2,4,4,-0.9057997939968163,0.1565142624753492,1.1878379379081636,0.5584441845483873,0.7396056329215974,1.2984363471187408,1.4785099980280887
Hydrogeologist,Entertainment,Increasing,High,140668.44,PhD,2,7949,5607,16.22,52.09,Canada,58.19,False,305,1,1,0,4,2,1.4689438672815855,-1.3284929718903358,1.016916406913301,0.18586476626681026,-1.160539700910804,0.06732082794611542,0.47529004871522035
IT consultant,Healthcare,Increasing,High,63050.59,Associate Degree,18,8924,7419,53.68,34.02,USA,53.08,False,308,3,1,0,0,7,-0.7866388419820964,1.3115198892042153,1.3577108705533643,0.8179938916658904,0.13269148014591384,-0.56110452322477,0.17947620330328978
"Radiographer, diagnostic",Manufacturing,Increasing,High,142252.23,Master’s Degree,6,498,8022,56.43,45.23,Brazil,34.74,False,497,5,1,0,3,1,1.514968967681877,-0.6684897566166981,-1.587452360863224,1.028354742999028,0.22762970085883358,-0.17125127548677213,-0.882211844613502
Product manager,Healthcare,Increasing,Low,55912.57,Bachelor’s Degree,7,2601,9536,90.07,77.11,USA,74.21,False,457,3,1,1,1,7,-0.9940704378119003,-0.5034889527982885,-0.8523849177503491,1.556524442697818,1.3889830625979682,0.937448237259649,1.4026751374626034
Company secretary,IT,Decreasing,Moderate,148122.04,PhD,1,3467,8575,79.8,27.1,China,59.1,False,127,4,0,2,4,3,1.6855462503902108,-1.4934937757087452,-0.5496895274813287,1.2212727376710433,1.0344319619719007,-0.8017632631308313,0.5279692266652904
Warehouse manager,Healthcare,Increasing,Moderate,59581.49,PhD,15,7222,6781,60.26,84.2,UK,68.13,False,631,3,1,2,4,6,-0.8874512450144741,0.816517477748987,0.762806073511941,0.5954230406699671,0.3598527500699181,1.1840191138397032,1.0507087617082906
"Exhibitions officer, museum/gallery",Manufacturing,Increasing,Moderate,116648.39,Associate Degree,11,5826,7447,7.08,52.77,USA,60.12,False,238,5,1,2,0,7,0.7709187421892375,0.1565142624753492,0.27485830813601436,0.8277618913961191,-1.4760798235711994,0.09096937464208675,0.5870162173345992
Environmental manager,Transportation,Decreasing,Moderate,139726.43,Bachelor’s Degree,18,6459,5138,74.9,2.92,Brazil,49.17,False,229,7,0,2,1,1,1.4415689597319241,1.3115198892042153,0.4961125599146401,0.022250770785480996,0.865269314156153,-1.64267776181993,-0.04687059426239468
Publishing rights manager,Finance,Decreasing,Low,127307.69,Bachelor’s Degree,10,5935,9834,1.83,9.11,India,72.16,False,488,2,0,1,1,5,1.0806790972216738,-0.008486541343060247,0.3129573815070573,1.6604838683981082,-1.6573255176595005,-1.4274064323374849,1.2840022640586
Product/process development scientist,Manufacturing,Decreasing,Low,83469.6,Bachelor’s Degree,0,6113,1222,54.88,25.21,Germany,47.12,False,458,5,0,1,1,4,-0.19326030990110948,-1.6584945795271546,0.37517421692032016,-1.343873762913635,0.17411906736609709,-0.8674923120358106,-0.16554346766639838
Manufacturing systems engineer,Finance,Increasing,Low,101500.68,PhD,11,3345,8345,89.91,43.42,Brazil,20.12,False,362,2,1,1,4,1,0.33072473061921104,0.1565142624753492,-0.5923325270342391,1.1410355970298796,1.3834593843019438,-0.2341981424275192,-1.7285520442069318
